Date,Track,RaceNumber,HorseNumber,HorseName,Weight,RSRLastRun,Barrier,Jockey,Odds,Trainer,RunsFromSpell,DaysSinceLastRun,LastStartFinishPosition,Distance,Age,Starts,FinishPosition,RSR,IsFirstTimeRacer
4/11/2023,Morphettville,10,6,Oh Mo,56.5,89.04285714,7,Teagan Voorham,41.0,S Burford,0,70.0,8.0,1200,9,51.0,7,81.95000022,0
4/11/2023,Morphettville,10,7,Bubble Over,54.0,73.90000024,1,Kayla Crowther,18.0,J F Macmillan,2,14.0,6.0,1200,5,22.0,5,82.92916678,0
4/11/2023,Morphettville,10,8,Rich Gina,54.0,84.60000012,9,D Tourneur,7.5,Peter & Belinda Blanch,5,14.0,3.0,1200,5,20.0,9,78.11666645,0
4/11/2023,Morphettville,10,9,Wonderwomen,54.0,81.45000048,3,Jacob Opperman,6.5,Aaron Bain & Ned Taylor,2,17.0,9.0,1200,5,19.0,8,79.03333333,0
4/11/2023,Morphettville,10,10,Classy Kenny,54.0,79.87142882,5,D Caboche,41.0,J Hickmott & C Riggs,16,14.0,7.0,1200,6,40.0,11,72.15833333,0
4/11/2023,Morphettville,10,11,Outpost,51.0,76.15,11,P N Wong,26.0,G Karayannis,6,14.0,5.0,1200,7,40.0,10,74.79999956,0
4/11/2023,Morphettville,10,12,Bamyan Buddha,54.0,81.1625,8,Harry Grace,51.0,Grant Young,1,14.0,7.0,1200,5,21.0,6,81.55416645,0
4/11/2023,Mortlake,1,1,Apricus,59.5,52.25297073,3,Neil Farley,26.0,Clint Marshall,1,24.0,10.0,1600,4,6.0,4,66.23437504,0
4/11/2023,Mortlake,1,2,Gracestar,59.5,37.31153846,4,Tahlia Hope,101.0,E Fouchard & R Foster,1,14.0,10.0,1600,4,2.0000000000000018,9,31.343748689999998,0
4/11/2023,Mortlake,1,3,Immorality,59.5,48.99999971,1,Alana Kelly,51.0,John Markovic,5,23.0,11.0,1600,9,15.0,6,63.65624984,0
4/11/2023,Mortlake,1,4,Kodiak Bear,59.5,-1.0,2,Tom Madden,7.0,Symon Wilde,0,1460.0,-1.0,1600,4,0.0,2,69.328125,1
4/11/2023,Mortlake,1,5,Mystery Deel,59.5,60.05,7,Will Price,26.0,Ms M Cunningham,0,90.0,4.0,1600,4,4.0,3,67.09375004,0
4/11/2023,Mortlake,1,6,Skinz Dandy,59.5,56.70000057,8,J Lorensini,3.599999905,Ms M Cunningham,0,127.0,7.0,1600,6,4.0,7,63.14062492,0
4/11/2023,Mortlake,1,7,Time Lucas,57.5,56.40000029,9,Tayla Childs,16.0,J B Howard,0,128.0,5.0,1600,5,7.0,8,55.52500033,0
4/11/2023,Mortlake,1,8,Desert Anthem,58.0,58.36785719,6,W Gordon,2.450000048,Matthew Cumani,1,21.0,6.0,1600,3,1.0,1,68.3,0
4/11/2023,Mortlake,1,9,Ahtohallan,57.5,57.884375,5,A Darmanin,4.800000191,A M Burns,22,9.0,6.0,1600,5,29.0,5,62.57187516,0
4/11/2023,Mortlake,2,1,Bushtocity,58.0,60.40000095,4,Ryan Houston,9.0,P A Chow,3,12.0,7.0,1300,4,5.0,9,39.91923117,0
4/11/2023,Mortlake,2,2,Inala Aticus,59.5,-1.0,5,Tahlia Hope,8.5,Symon Wilde,0,1460.0,-1.0,1300,4,0.0,8,51.69615425,1
4/11/2023,Mortlake,2,3,Navy Street,59.5,67.3500001,6,W Gordon,11.0,Thomas Sadler,1,14.0,3.0,1300,5,12.0,3,64.81153846,0
4/11/2023,Mortlake,2,4,Spring Bean,59.5,57.80000044,9,Laura Lafferty,91.0,Ben O'Farrell,0,91.0,6.0,1300,4,1.0,5,56.77307652,0
4/11/2023,Mortlake,2,5,Maximum Power,58.0,58.16896624,1,Fred W Kersley,7.5,Leon & Troy Corstens,1,18.0,8.0,1300,3,1.0,4,62.55384615,0
4/11/2023,Mortlake,2,6,Shake'n'bake,58.0,69.23750011,2,J Lorensini,1.799999952,Andrew Bobbin,1,16.0,2.0,1300,3,2.0000000000000018,2,67.20769228,0
4/11/2023,Mortlake,2,8,Inyati,57.5,56.32777807,10,A Darmanin,51.0,Jamie Edwards,4,39.0,9.0,1300,4,5.0,7,50.51923077,0
4/11/2023,Mortlake,2,9,Fairytale Bliss,56.0,61.97916667,8,Neil Farley,21.0,Matthew Cumani,2,14.0,5.0,1300,3,5.0,1,67.3,0
4/11/2023,Mortlake,2,10,Xtra Gamble,56.0,60.59999956,3,Melissa Julius,61.0,Ms D Loos,1,14.0,6.0,1300,3,1.0,6,51.8576919,0
4/11/2023,Mortlake,2,11,Chilli Jam,57.5,62.1083329,7,Will Price,10.0,Paul & Tracey Templeton,3,13.0,7.0,1300,4,8.0,10,38.03846235,0
4/11/2023,Mortlake,3,1,Albanian Bay,59.5,56.95191224,2,W Gordon,2.700000048,P Koumis,4,50.0,8.0,1300,4,12.0,1,82.6,0
4/11/2023,Mortlake,3,2,Celtic Lightning,59.5,50.01250087,3,Alana Kelly,21.0,Yoshitomo Shima,0,123.0,11.0,1300,4,14.0,7,66.0999996,0
4/11/2023,Mortlake,3,3,It's Who You Know,59.5,55.88367347,4,Melissa Julius,31.0,Michele Denham,0,190.0,8.0,1300,4,1.0,4,68.85,0
4/11/2023,Mortlake,3,4,Shepmate,59.5,53.02187467,10,Luke Dempsey,31.0,Mick Shepherdson,0,142.0,14.0,1300,4,3.0,5,68.63846174,0
4/11/2023,Mortlake,3,5,Trusting You,59.5,55.51785724,5,Ms A Herrmann,21.0,Deanne Taylor,6,13.0,4.0,1300,6,16.0,6,67.1576919,0
4/11/2023,Mortlake,3,6,No Outcast,58.0,72.66538459,9,Neil Farley,3.5,C Maher & D Eustace,5,18.999999999999996,2.0,1300,3,6.0,2,72.30384575,0
4/11/2023,Mortlake,3,7,Famous Strike,57.5,67.44230769,1,A Darmanin,6.0,A J Dudley,5,14.0,2.0,1300,5,14.0,3,69.78846113,0
4/11/2023,Mortlake,3,8,Go Gemma,57.5,-1.0,7,Laura Lafferty,81.0,Bryan Marsden,0,2190.0,-1.0,1300,6,0.0,10,34.884617,1
4/11/2023,Mortlake,3,9,Mee Two,57.5,52.32499963,8,J Lorensini,13.0,Andrew Bobbin,5,12.0,8.0,1300,4,9.0,8,58.15384575,0
4/11/2023,Mortlake,3,10,I'm Back Baby,56.0,-1.0,6,Will Price,7.5,Tom Dabernig,0,1095.0,-1.0,1300,3,0.0,9,46.37692267,1
4/11/2023,Mortlake,4,1,Stirrup,59.0,65.77083333,4,Laura Lafferty,4.800000191,Mark Stephenson,13,7.0,5.0,1300,7,93.0,3,71.70769228,0
4/11/2023,Mortlake,4,2,Verdi,58.5,63.21650143,7,W Gordon,4.400000095,Ms B O'Loughlin,2,24.0,6.0,1300,8,29.0,5,70.03846159,0
4/11/2023,Mortlake,4,3,Bunumburt,57.5,61.35833355,3,Melissa Julius,12.0,Bob & Kane Post,2,7.0,7.0,1300,12,95.0,4,70.2961539,0
4/11/2023,Mortlake,4,4,Masina,57.0,59.11250022,9,Ms C Puls,6.5,K T Bourke,12,7.0,8.0,1300,5,30.0,6,66.72307672,0
4/11/2023,Mortlake,4,5,Artocracy,53.0,58.51785752,8,Jordyn Weatherley,21.0,Peter Lafferty,4,41.0,10.0,1300,4,13.0,7,62.04230789,0
4/11/2023,Mortlake,4,6,Let's Atom,56.5,66.90000048,1,Tom Madden,7.0,S R Fisher,23,21.0,9.0,1300,10,76.0,2,71.18846154,0
4/11/2023,Mortlake,4,7,Mikki Magic,52.5,63.5,6,Bailey Kinninmont,5.5,Smiley Chan,1,14.0,1.0,1300,5,10.0,1,68.2,0
4/11/2023,Mortlake,4,8,Go Now,56.0,54.1958329,10,Will Price,10.0,Ms M Cunningham,5,7.0,8.0,1300,4,17.0,9,60.84615344,0
4/11/2023,Mortlake,4,9,Lady Annabel,55.0,63.16270649,2,Ms K Walters,15.0,Wayne Walters,3,24.0,8.0,1300,11,77.99999999999999,8,60.46923097,0
4/11/2023,Mortlake,4,10,Anges,55.0,55.47142932,5,Ms A Herrmann,101.0,Bryan Dowsett,2,41.0,7.0,1300,9,44.0,10,58.56538462,0
4/11/2023,Mortlake,5,1,Albanian Wrestler,57.5,62.79230689,8,Tayla Childs,4.400000095,P Koumis,4,51.0,9.0,1100,4,7.0,1,74.5,0
4/11/2023,Mortlake,5,2,Cote Des Bar,58.0,63.26153856,6,Ryan Houston,12.0,Clint Marshall,3,14.0,5.0,1100,5,19.0,6,65.14999976,0
4/11/2023,Mortlake,5,4,Lakota Blaze,59.5,51.83815117,4,W Gordon,41.0,Ben O'Farrell,0,408.0,7.0,1100,4,3.0,7,62.10000024,0
4/11/2023,Mortlake,5,5,Sign From Above,59.5,80.39999999,3,Fred W Kersley,2.200000048,Leon & Troy Corstens,1,21.0,2.0,1100,4,1.0,2,75.85,0
4/11/2023,Mortlake,5,7,Let Her Rain,57.5,52.1708329,1,J Lorensini,4.199999809,Ms M Cunningham,0,109.0,6.0,1100,4,2.0000000000000018,4,69.25000024,0
4/11/2023,Mortlake,5,9,Saint Rose,57.5,-1.0,5,Tom Madden,21.0,Aaron Purcell,0,1460.0,-1.0,1100,4,0.0,8,52.49999952,1
4/11/2023,Mortlake,5,10,Magical Eye,56.0,36.65000191,7,Alana Kelly,41.0,Yoshitomo Shima,1,16.0,8.0,1100,3,2.0000000000000018,5,64.79999976,0
4/11/2023,Mortlake,5,12,Foxpath,59.5,60.37499948,2,Neil Farley,9.0,C J Cassar,2,14.0,4.0,1100,6,11.0,3,72.09999994,0
4/11/2023,Mortlake,6,1,Prince Sonic,62.0,78.9,10,Campbell Rawiller,3.799999952,M J O'Donnell,1,21.0,1.0,1100,4,1.0,2,77.50000012,0
4/11/2023,Mortlake,6,2,Dale's Rocket,61.5,77.9140711,4,Ms C Puls,13.0,Vanessa Hutchinson,0,218.0,1.0,1100,7,12.0,4,68.60000048,0
4/11/2023,Mortlake,6,4,Thunderanlightning,61.5,68.14999976,1,L C Williams,4.800000191,K M Elford,1,12.0,5.0,1100,6,14.0,3,76.35000024,0
4/11/2023,Mortlake,6,5,Time Ruler,61.5,60.89687467,6,J Lorensini,20.0,Andrew Bobbin,0,291.0,11.0,1100,4,12.0,9,57.85,0
4/11/2023,Mortlake,6,6,Xcessive Gamble,61.5,73.62499987,8,Melissa Julius,4.800000191,Ms D Loos,1,16.0,3.0,1100,4,9.0,1,81.6,0
4/11/2023,Mortlake,6,7,She's Ternacious,60.0,63.39999952,5,Tom Madden,4.199999809,Symon Wilde,8,12.0,8.0,1100,4,10.0,5,61.89999976,0
4/11/2023,Mortlake,6,8,Any Luck,59.0,57.0720965,3,Ms K Walters,31.0,Wayne Walters,2,24.0,8.0,1100,4,2.0000000000000018,8,56.84999905,0
4/11/2023,Mortlake,6,10,Mayatrix,57.0,31.34999809,2,Alana Kelly,61.0,N M Kelson,0,91.0,11.0,1100,5,6.0,10,49.74999952,0
4/11/2023,Mortlake,6,11,Strategy,57.5,68.15000007,9,Ryan Houston,11.0,Ms M Cunningham,1,14.0,3.0,1100,6,28.0,7,59.40000024,0
4/11/2023,Mortlake,6,12,Fabian's Spirit,56.0,29.24429912,7,Tayla Childs,41.0,Denis Daffy & Harriet Place,0,256.0,10.0,1100,8,69.0,6,58.45,0
4/11/2023,Mortlake,7,1,Budd Fox,58.5,69.623944,6,Ms C Puls,41.0,Henry Dwyer,1,24.0,7.0,2000,8,41.0,9,47.70000057,0
4/11/2023,Mortlake,7,2,Samedi,56.5,80.19999985,7,Ryan Houston,2.049999952,Charlotte Littlefield,4,10.0,8.0,2000,5,19.0,2,86.9,0
4/11/2023,Mortlake,7,3,Sous Les Nuages,57.0,77.45000029,8,Neil Farley,9.0,Matthew Cumani,0,203.0,6.0,2000,7,30.0,1,87.6,0
4/11/2023,Mortlake,7,4,Morton's Fork,55.5,71.69999971,3,Fred W Kersley,15.0,L Smith,2,13.0,8.0,2000,10,84.0,5,83.25000014,0
4/11/2023,Mortlake,7,5,Fast 'n' Forward,55.0,65.20000057,5,Ms K Walters,51.0,Wayne Walters,4,13.0,9.0,2000,7,36.0,8,67.40000057,0
4/11/2023,Mortlake,7,6,Bossy Britches,55.0,76.59999971,1,Tahlia Hope,17.0,M A O'Leary,3,13.0,5.0,2000,8,41.0,6,76.70000029,0
4/11/2023,Mortlake,7,7,Riotous Mischief,55.0,84.3,2,Tom Madden,6.0,Andrew Bobbin,6,7.0,1.0,2000,8,41.0,7,72.20000029,0
4/11/2023,Mortlake,7,8,Duhlata,55.0,81.65000014,9,A Darmanin,7.5,Adam Chambers,5,14.0,5.0,2000,5,14.0,4,83.0,0
4/11/2023,Mortlake,7,9,Yellowbrick Road,55.0,80.4,4,Laura Lafferty,8.5,P Kearney,1,27.0,1.0,2000,5,9.0,3,85.54999998,0
4/11/2023,Mortlake,8,1,Cable Dancer,61.0,74.9,3,Ryan Houston,3.0,Charlotte Littlefield,5,14.0,1.0,2000,4,10.0,3,78.89999996,0
4/11/2023,Mortlake,8,2,Assignment,61.0,74.9,6,W Gordon,8.0,Matthew Cumani,7,21.0,1.0,2000,5,14.0,9,65.84999971,0
4/11/2023,Mortlake,8,3,Back In Action,61.0,75.28888888,1,A Darmanin,3.5,Vanessa Hutchinson,2,13.0,3.0,2000,7,26.0,2,79.19999999,0
4/11/2023,Mortlake,8,4,Dirt On Harry,61.0,69.51944474,8,J Lorensini,6.0,Andrew Bobbin,2,13.0,6.0,2000,7,23.0,1,79.8,0
4/11/2023,Mortlake,8,6,Walk In The Woods,60.5,68.4,5,Tom Madden,9.5,Tom Dabernig,1,14.0,1.0,2000,4,4.0,6,70.69999971,0
4/11/2023,Mortlake,8,7,Fast Foils,60.0,65.7,9,Ms C Puls,81.0,Wayne Walters,4,6.0,6.0,2000,9,69.0,5,72.10000014,0
4/11/2023,Mortlake,8,8,Gordon Bleu,59.5,61.9,2,Will Price,31.0,Dan O'Sullivan,5,12.0,9.0,2000,4,6.0,10,49.50000057,0
4/11/2023,Mortlake,8,9,Scottish Gold,59.0,70.92704201,7,Neil Farley,21.0,Daniel Bowman,2,24.0,2.0,2000,4,5.0,8,66.04999943,0
4/11/2023,Mortlake,8,10,Ripple Effect,58.0,72.30000004,4,Alana Kelly,15.0,M J Williams,4,12.0,3.0,2000,4,6.0,4,73.04999986,0
4/11/2023,Mortlake,8,11,Ryan Wayne,59.0,65.8,10,Ms K Walters,31.0,Wayne Walters,4,12.0,8.0,2000,6,9.0,7,67.99999971,0
4/11/2023,Newcastle,1,1,Hard Pick,57.5,71.0,3,A Adkins,14.0,Edward Cummings,3,16.0,1.0,1500,3,6.0,5,67.50000035,0
4/11/2023,Newcastle,1,3,Uncle Harry,57.5,72.91874992,1,Jenny Duggan,4.400000095,P M Perry,3,23.0,3.0,1500,3,5.0,2,80.14999998,0
4/11/2023,Newcastle,1,4,Genzano,55.5,80.3,5,G Buckley,1.649999976,P Messara & L Gavranich,2,18.999999999999996,1.0,1500,3,3.0,1,79.1,0
4/11/2023,Newcastle,1,5,Zoe,55.5,68.0,2,K S Latham,7.0,Craig Carmody,1,18.0,1.0,1500,3,3.0,4,74.33333351,0
4/11/2023,Newcastle,1,6,Exceed Perfection,55.0,74.73333333,4,Mitchell Bell,8.5,P & P Snowden,5,28.0,2.0,1500,3,7.0,3,75.21666671,0
